Id,Identifier,Title,Description,Thumbnail,PlaylistIdentifier,ClusterId,SubscriberCount,UpdatedStatisticDate,VideoCount,ViewCount
35,UCmZz-Gj3caLLzEWBtbYUXaA,Confluent,"Confluent, founded by the creators of Apache Kafka®, enables organizations to harness business value of live data. The Confluent Platform manages the barrage of stream data and makes it available throughout an organization. It provides various industries, from retail, logistics and manufacturing, to financial services and online social networking, a scalable, unified, real-time data pipeline that enables applications ranging from large volume data integration to big data analysis with Hadoop to real-time stream processing. Backed by Benchmark, Data Collective, Index Ventures and LinkedIn, Confluent is based in Mountain View, California. To learn more, please visit https://www.confluent.io.",https://yt3.ggpht.com/UL39JvqfMj2FQShUibj3l0dkOXqiHBxXyLSey4VFue5Vyem0bOTaWsGMX2S2b3Q6fNLNnMxV9w=s800-c-k-c0x00ffffff-no-rj,UUmZz-Gj3caLLzEWBtbYUXaA,1,69400,2024-05-20 17:31:01.8153929,865,9989139
36,UCTrAO0TDCldnYUN3BkLmGcw,b001,Simplicity is the ultimate sophistication!,https://yt3.ggpht.com/nvkZmTCk4hTSZu33gsBmNibDtMOinrZzIaB66I1IkKiY9PKDeBjQnxAdtyFuTHPMnzKcZOQNYbk=s800-c-k-c0x00ffffff-no-rj,UUTrAO0TDCldnYUN3BkLmGcw,1,241000,2024-05-20 17:31:01.9355291,117,31760499
37,UCZgt6AzoyjslHTC9dz0UoTw,ByteByteGo,"Covering topics and trends in large-scale system design, from the authors of the best-selling System Design Interview book series. This channel is managed by Alex Xu and Sahn Lam.

To master system design, get our 158-page System Design PDF for free by subscribing to our weekly newsletter (10-min read): https://bit.ly/3tfAlYD

Take our system design online course: https://bit.ly/3mlDSk9
",https://yt3.ggpht.com/efrVnDJbJOQ5XcXrrFhA9V2wTXh6gP_i0KycoYjqhN3nEh6VbCgqMQakAcFqEsguw7wxhHEjnA=s800-c-k-c0x00ffffff-no-rj,UUZgt6AzoyjslHTC9dz0UoTw,1,805000,2024-05-20 17:31:02.0635798,108,25099173
38,UCQ7S4TvepvYuk7eRl8xCZbQ,IT з нуля,"Канал створений для початківців, яким цікаво навчання за напрямком IT.
Безкоштовні курси ІТ, семінари АйТі, корисні посилання для вивчення програмування.
Почніть вивчати мови програмування прямо зараз.
Змініть свою роботу, вивчайте програмування!
",https://yt3.ggpht.com/11yi9OTDuQ0FdREX3LuXQ4oNsTdxQ6q0IKCclBIId39SFm-OFj8IauVKrabQ02siZ7Td5Qo7eg=s800-c-k-c0x00ffffff-no-rj,UUQ7S4TvepvYuk7eRl8xCZbQ,2,4150,2024-05-13 16:06:22.0609087,11,112222
39,UCwssyX081OnTrFhtcVYWMzQ,Azure Tricks,Learn Azure functions .NET isolated model.,https://yt3.ggpht.com/_oAztX4JSvlIqV-KtDStg0Fdg3V9aRm-1o9SXivA0yWu5mPt7YGovq8XcMNrctK733wU2evs=s800-c-k-c0x00ffffff-no-rj,UUwssyX081OnTrFhtcVYWMzQ,1,11,2024-05-20 17:31:02.1381311,2,488
40,UCC_dVe-RI-vgCZfls06mDZQ,Milan Jovanović,"Hi there, my name is Milan, and welcome to my YouTube channel! 👋
My goal with this channel is to share my .NET and C# knowledge with you. I make videos about software engineering and software architecture, distributed systems, Domain-Driven Design, and any software-related topic I find interesting.",https://yt3.ggpht.com/CPore_9o4NiWfHjOrXjCnUoF0fdvAO3MrTUC9EPErd1HYKzkn4h1Ksh_D7nyDgZO-j2UCDioiA=s800-c-k-c0x00ffffff-no-rj,UUC_dVe-RI-vgCZfls06mDZQ,1,85000,2024-05-20 17:31:02.7384155,512,8367245
41,UCVIcSx0JX1lBXnyezabutrA,Shawn Wildermuth,,https://yt3.ggpht.com/eEBHPrYgl4ntYWpOSNInZO6QXbjQ2OCPHYCMZxvQrJat6hoXvR3LtZbOfhC8h5_43j7KaP223GA=s800-c-k-c0x00ffffff-no-rj,UUVIcSx0JX1lBXnyezabutrA,1,15400,2024-05-20 17:31:02.8316856,260,697545
42,UCpREcVgeyOjDIAFa8FQr9Dw,The Modern Coder,"Professional programming videos

My name is Jack Lot Raghav. I attended the University of Maryland where I graduated with a bachelors degree in Computer Science. Since then I’ve gathered experience in the tech industry, both as a software engineer and people manager. My longest stint was at Amazon for a total tenure of just over 6 years where I had the opportunity to work across both the Amazon retail and AWS businesses.

Over the years I've had the opportunity to mentor many engineers, and learned a lot about the business of building software inside of complex, global environments. My goal with this channel is to spark the same kind of excitement and enthusiasm that I had for the tech industry when I was first getting started. I appreciate you taking the time to watch my videos.
",https://yt3.ggpht.com/xrt_QaSWmA6LAZhQIeSP0GfAJlJ8SJV-vl9Tt4PBJHpEgd45zqib0nkegwLFLGizW1prfu-RUIk=s800-c-k-c0x00ffffff-no-rj,UUpREcVgeyOjDIAFa8FQr9Dw,1,27800,2024-05-20 17:31:02.9023171,73,2032750
43,UCa6HiFCukSxElDy2_sfFhbg,TechPrep,"Don't let one question ruin your next technical interview. TechPrep covers the most popular system design, data structures & algorithms, and theory questions for pretty much everything!


",https://yt3.ggpht.com/Og_2ve12TCSkjqkXLZaih7u2go8R7w4J_vS4nR3ZBtxQEn38TMEuJNDvSD0xEvO4TKx5pVSbCQ=s800-c-k-c0x00ffffff-no-rj,UUa6HiFCukSxElDy2_sfFhbg,1,9240,2024-05-20 17:31:03.5837110,13,147246
44,UC3RKA4vunFAfrfxiJhPEplw,CodeOpinion,"CodeOpinion is by Derek Comartin, a software developer with over two decades of professional software development experience.

He's written software for a variety of business domains such as distribution, transportation, manufacturing, and accounting. 

Derek has a very active blog @ codeopinion.com, that focuses on Software Architecture & Design, Messaging, CQRS, Event Sourcing and HTTP APIs.
",https://yt3.ggpht.com/ytc/AIdro_lZdZAELU0i_k7bnNKN9ui_pJbaHKtHVdrAIDe805wc6Z4=s800-c-k-c0x00ffffff-no-rj,UU3RKA4vunFAfrfxiJhPEplw,1,82400,2024-05-20 17:31:03.6514171,303,5117156
45,UCHIo-RoLloGN2kYuPPi0SvQ,IT Orakul,"IT Orakul - ваше джерело для всього, що пов'язано з інформаційними технологіями! Цей канал створено для того, щоб надати вам доступ до цікавих та корисніших відео у сфері ІТ.

Наша місія:
🔮 Розкрити та розповісти про найгарячіші технологічні тренди.
🔮 Підвищити вашу кібербезпеку та дати корисні поради щодо онлайн-безпеки.

Чому обирати IT Orakul:
🌟 Ми стежимо за останніми новинами і тенденціями у світі технологій та подаємо їх у доступній формі.
🌟 Наші відео навчатимуть як початківців, так і досвідчених професіоналів.

Підписуйтесь на нас, і ви завжди будете в курсі останніх інновацій та можливостей, які пропонує сучасний інформаційний світ. IT Orakul - ваш провідний оракул у світі IT! 🔮💻🌐
",https://yt3.ggpht.com/-gLChtLfCC0VPhqk55repq-E8NciVd8TL7Uo1ge7NhYnQ3RAZ4_Vmq5Js8go3o7dGxN6SGlFIg=s800-c-k-c0x00ffffff-no-rj,UUHIo-RoLloGN2kYuPPi0SvQ,2,1040,2024-05-13 16:06:22.1967821,45,38056
46,UCEcj1-hpydLum2N1d02Leuw,Cloud Guru Amit,"Ookayy , my name is Amit Kumar Mahato. I am certified by Top Cloud Providers like AWS and Microsoft. I created this channel to share my knowledge about how to crack high salary IT certifications like AWS, GCP, Azure etc via theory, hands on and practice tests !

A Little Shameless Vanity : Amit has designed many FREE Cloud Computing courses during the pandemic to help thousands of IT Professionals across the world to achieve their IT Certification and boost their IT career.

If you want PDF of any course video available on my channel and want to support the channel, then kindly enroll in Diamond Membership or above of the channel and then connect and DM me on : 
LinkedIn @CloudGuruAmit
Or
Instagram @amitphysique
I will be happy to help you with the PDF access. PLEASE DON'T EMAIL regarding PDF / Channel Membership queries as it's meant just for brands with business inquiries. Instead please DM me on LinkedIn or Instagram.
",https://yt3.ggpht.com/Uzqtk__lecmv4PnQDHVp_c2oYn9FsRrYMYcaNxqusqIGRlZ4c6Fyd4jAFpGxMPhJdhcwGdDXhA=s800-c-k-c0x00ffffff-no-rj,UUEcj1-hpydLum2N1d02Leuw,1,39200,2024-05-20 17:31:04.0500922,259,1832085
47,UCjiKyvYzAYCEh4NSfsPG77A,DotNet Core Central,"Hello everyone, welcome, here I will be posting videos on .NET/C# and related technologies.

I am a .Net programmer and have been working on .Net and related technologies for more than two decades. I am using mostly C# as my main programming language. I started with .Net version 1.0 and worked through all major versions.

I like .Net for many reasons, below are a few to mention:
1. It is open-source, hence if there is a need for a feature or a bug fix we can contribute and make it happen.
2. It runs on almost every platform and operating system under the sun. From Linux, Windows, and Mac to raspberry pi.
3. It has an amazing community
4. The language is getting improvement every single year and becoming better and faster

I am very excited about open source technologies and the direction .Net Core is going. 

Website: https://dotnetcorecentral.com/",https://yt3.ggpht.com/ytc/AIdro_kh3XysSMxcMxVFEfB5wGNhlHXuQCsEoAGc2iGU7Ot8dw=s800-c-k-c0x00ffffff-no-rj,UUjiKyvYzAYCEh4NSfsPG77A,1,26200,2024-05-20 17:31:04.1280483,224,2492766
49,UCvjgXvBlbQiydffZU7m1_aw,The Coding Train,"All aboard! The Coding Train is on its way with creative coding video tutorials on subjects ranging from the basics of programming languages like JavaScript to algorithmic art, machine learning, simulation, generative poetry, and more. Choo choo!",https://yt3.ggpht.com/99wepc_FTSN0n_GbR-FlFANyxed7TsbE8WxKIDWftdxssZlYo1-gW1CRD7cPgOzThMM8m4W8=s800-c-k-c0x00ffffff-no-rj,UUvjgXvBlbQiydffZU7m1_aw,1,1680000,2024-05-20 17:31:04.2673481,1254,124739144
50,UCyTPru-1gZ7-4qblcKM0TiQ,Codewrinkles,"Your daily does of #DotNet videos. We cover a wide variety of topics like #AspNetCore, #Blazor, EntityFramework Core, software architecture and so much more. You'll also find here regular live coding sessions. ",https://yt3.ggpht.com/ytc/AIdro_lJTVhM0W8qpaLrH33K4OmetgwgRFkZM22A3ZreEIU-kw=s800-c-k-c0x00ffffff-no-rj,UUyTPru-1gZ7-4qblcKM0TiQ,1,25800,2024-05-20 17:31:04.4353400,391,1858886
51,UCkvBKVrZ_RepwX7UgfnFIUA,Ardalis,"Steve ""ardalis"" Smith's YouTube channel.  Find more from Steve at:
ardalis.com
twitch.tv/ardalis
twitter.com/ardalis
github.com/ardalis
facebook.com/stevenandrewsmith",https://yt3.ggpht.com/ytc/AIdro_n4yope2F7dQJg5LgKIlEflvxPe-TkCTK1mLINVmjw49Q=s800-c-k-c0x00ffffff-no-rj,UUkvBKVrZ_RepwX7UgfnFIUA,1,11400,2024-05-20 17:31:04.5060585,117,287229
52,UCWQaM7SpSECp9FELz-cHzuQ,Dreams of Code,"Become a better developer in 4 minutes: https://bit.ly/45C7a29 👈

Computer Science, Software Engineering, Development and Programming Tutorials.

We'll be exploring popular programming languages and toolsets as well as some of the more unknown ones. We'll look at building projects with these tools and comparing them to each other.
",https://yt3.ggpht.com/K4VErvOGTHjQgK9CJ6pKC2SQqEc-fM1ucyUXW-Bz8dBbsCoq-PHRmiVEEHArIKPmsyDhHtZ5me4=s800-c-k-c0x00ffffff-no-rj,UUWQaM7SpSECp9FELz-cHzuQ,1,119000,2024-05-20 17:31:04.6239641,53,6761098
53,UCDq7SjbgRKty5TgGafW8Clg,Prompt Engineering,"Ph.D., Artificial Intelligence & Coding.

Building cool stuff!

▶️  Subscribe: https://www.youtube.com/@engineerprompt?sub_confirmation=1

Want to discuss your next AI project with me? BOOK NOW:
https://calendly.com/engineerprompt/consulting-call

For business inquiries email: engineerprompt@gmail.com



",https://yt3.ggpht.com/qGZcIHs93S6ydl_7QpU1uHtO_i8nOKyPCk5j7_zEXTpQ5SyY45WsBNfJks0JwV03WsroHG0x=s800-c-k-c0x00ffffff-no-rj,UUDq7SjbgRKty5TgGafW8Clg,1,157000,2024-05-20 17:31:05.3023439,236,7841409
54,UCTdw38Cw6jcm0atBPA39a0Q,NDC Conferences,"NDC Conferences aims to find the greatest minds and leaders in the field of software development, striving to make the best and most updated knowledge available to developers everywhere. 

Join these innovative speakers on our YouTube channel and at our year-round conferences in Oslo, London, Porto, Copenhagen and Sydney!

We hope to see you in person at our live events: 
https://ndcoslo.com/  
https://ndclondon.com/
https://ndcporto.com/ 
https://cphdevfest.com/ 
https://ndcsydney.com/ 

",https://yt3.ggpht.com/ytc/AIdro_m9F60Dip2aA-2SkED8ssMmJ1oAiqU7JVevR8ZWKnqsNnU=s800-c-k-c0x00ffffff-no-rj,UUTdw38Cw6jcm0atBPA39a0Q,1,191000,2024-05-20 17:31:06.1888871,3668,28415824
55,UCSD0dLRGQk_T-D3RvpM5aFQ,WeAreDevelopers,"Welcome to WeAreDevelopers, Europe’s #1 developer community.
Subscribe to our channel for in-depth tech talks and conversations with developers about their journey and how they built their career.

Create a free developer profile and access skill-matched job opportunities:
https://www.wearedevelopers.com/en/developer/sign-up
",https://yt3.ggpht.com/ytc/AIdro_m3Ptu4r9H38rS-5ZwXlcBIBdwWm8rcrFWXH1cmQVEDM9s=s800-c-k-c0x00ffffff-no-rj,UUSD0dLRGQk_T-D3RvpM5aFQ,1,34200,2024-05-20 17:31:06.9472517,734,3829709
56,UCGp4UBwpTNegd_4nCpuBcow,JetBrains,"We make you a better (professional) software developer.

JetBrains creates intelligent software development tools consistently used and trusted by 11.4 million professionals and 88 Fortune Global Top 100 companies. Our lineup of more than 30 products includes IDEs for most programming languages and technologies, such as IntelliJ IDEA, PyCharm, and others, as well as products for team collaboration, like YouTrack and TeamCity. JetBrains is also known for creating the Kotlin programming language, a cross-platform language used by more than 5 million developers worldwide yearly and recommended by Google as the preferred language for Android development. Our company is headquartered in Prague, Czech Republic, and has offices around the world.

Learn more about us and our products at https://www.jetbrains.com/
",https://yt3.ggpht.com/CXjy9GFFhr02cuDbx2Me0muDPIjp7xbNxBAvYJNG97EWPeo7cbh3xUmhJQS9ecH3UECvS8UrvA=s800-c-k-c0x00ffffff-no-rj,UUGp4UBwpTNegd_4nCpuBcow,1,199000,2024-05-20 17:31:07.0658138,1827,45751209
57,UChqrDOwARrxdJF-ykAptc7w,Microsoft Visual Studio,"This is the official channel from Microsoft for events and videos related to Visual Studio, the amazing tools and services for you to create awesome software for yourself...or millions of people. To learn more, please visit https://www.visualstudio.com or follow us on Twitter @VisualStudio.

Microsoft YouTube Community Guidelines:

1) Avoid explicit and inflammatory language 
2) Do not post repetitively nor spam our comment section 
3) Avoid posting personal information, such as: email, physical address, personal phone number, credit card information, or your site password. 
4) Please report posts that violate community guidelines using the spam button or YouTube’s Reporting and Enforcement Center.",https://yt3.ggpht.com/ytc/AIdro_n5e9ZQ4ocfMYXomy5aI4SVDuDCCPzV-KhX037MFfvNz4JG=s800-c-k-c0x00ffffff-no-rj,UUhqrDOwARrxdJF-ykAptc7w,1,322000,2024-05-20 17:31:07.1893326,1186,20747908
58,UCW5YeuERMmlnqo4oq8vwUpg,Net Ninja,"Black-belt your web development skills. Over 2000 free programming tutorial videos about:

- Modern JavaScript (beginner to advanced)
- Node.js
- React
- Vue.js
- Firebase
- MongoDB
- HTML & CSS
- PHP & MySQL
- Laravel
- React Native
- Flutter
- Open AI
- SolidJS

...And many more topics as well :)
",https://yt3.ggpht.com/ytc/AIdro_mk2Ex-8sW03SBlBX7D1EC5skH0kv9rS3rU9IXq2I-q2Zg=s800-c-k-c0x00ffffff-no-rj,UUW5YeuERMmlnqo4oq8vwUpg,1,1440000,2024-05-20 17:31:08.0662899,2349,176916137
59,UCkm6luGCS3hD25jcEhvRMIA,Microsoft Reactor,"Welcome to Microsoft’s Reactor YouTube Community. Whether you’re building your career or the next great idea, Microsoft Reactor connects you with the devs and startups that share your goals. Learn new skills, meet new peers, and find career mentorship. Attend expert panels and dive into what inspires you with the latest tech. Virtual events are running around the clock so join us anytime, anywhere!  

We want this to be a safe, welcoming community, so these are our house rules. If you violate them, we will delete your comments and may report violations:

1. Avoid explicit and inflammatory language
2. No swearing or hate speech
3. Do not post repetitively or spam our comment section
4. Do not post personal information, such as email, physical address, personal phone number, credit card information, or your site password

Please report posts that violate community guidelines using the spam button or YouTube’s Reporting and Enforcement Center. Be nice to each other and try to be helpful.
",https://yt3.ggpht.com/pR46fczhjrVDNxQa79dtq0BqFif02nfZxIcsI6ezBJsi2vGa43rQZu9MMFK0s4MdiFiffOt5=s800-c-k-c0x00ffffff-no-rj,UUkm6luGCS3hD25jcEhvRMIA,1,66100,2024-05-20 17:31:08.2037884,4480,5683441
60,UC-8QAzbLcRglXeN_MY9blyw,Ben Awad,"I'm a software developer who makes videos about React, React Native, GraphQL, Typescript, Node.js, PostgreSQL, Python, and all things coding.",https://yt3.ggpht.com/ytc/AIdro_la7HMSdE88q5qhePj85n4PtHkM8DBNk-BlzG10kYu0lTk=s800-c-k-c0x00ffffff-no-rj,UU-8QAzbLcRglXeN_MY9blyw,1,496000,2024-05-20 17:31:08.3377957,1155,62926786
61,UCyUBW72KU30dfAYWLVNZO8Q,Stefan Mischook,I started building websites in 1994 and have been teaching web design and programming for over 10yrs! Now I'm actively helping teachers teach web design and programming in the classroom (K12 and Colleges) with Studioweb.,https://yt3.ggpht.com/ytc/AIdro_lh_sHnqe7jgcwjL_noLUrlNs0FrFLKmiSU2xthTHJCs6c=s800-c-k-c0x00ffffff-no-rj,UUyUBW72KU30dfAYWLVNZO8Q,1,257000,2024-05-20 17:31:09.2091465,2469,31076520
62,UCvtT19MZW8dq5Wwfu6B0oxw,dotnet,".NET is a free, cross-platform, open source developer platform for building many different types of applications. With .NET, you can use multiple languages, editors, and libraries to build for web, cloud, mobile, desktop, games, and IoT. This is the official YouTube channel for the .NET team at Microsoft.",https://yt3.ggpht.com/zNRF9JUkF4F0ajer3fExeqCZfwflre_rtSbxrhXBBQg0q3ll3eUXiLAM3eHfL9k-aJdihLt2iQ=s800-c-k-c0x00ffffff-no-rj,UUvtT19MZW8dq5Wwfu6B0oxw,1,285000,2024-05-20 17:31:09.8890091,1824,21401560
63,UCGTUbqE3SJiLgtvWjIkSQuQ,Microsoft Security Community,"Want to help defend the world against cyber-attacks? We want you to influence our designs, plans, and guidance so we can have a global impact together. That's why we need your participation in our security community.

Webinars: To check out our upcoming webinars, or recordings of past webinars, visit https://aka.ms/SecurityCommunity. 

Got product related questions or feedback? Check out our blogs and discussion forums on Tech Community, https://aka.ms/TechCommunitySCnI. That's where you can see the latest product developments and speak directly to our engineering teams.

Email List: To receive emails about upcoming webinars, events, and other announcements, visit https://aka.ms/SecurityEmailList.

Private Communities: We have several private communities that operate under NDA that may be right for you. To apply to join our private preview program, where you can get early access to changes in exchange for your feedback, visit https://aka.ms/PrSecCom. 
",https://yt3.ggpht.com/tN1RYFuKWHMUU43mK7BjiqIo6X41dWg8zs59BrJLky8Cd7vaBoTj-9HUzNAfh7OYtpYc8M1ONKU=s800-c-k-c0x00ffffff-no-rj,UUGTUbqE3SJiLgtvWjIkSQuQ,1,28200,2024-05-20 17:31:09.9516912,576,1827008
64,UCsBjURrPoezykLs9EqgamOA,Fireship,"High-intensity ⚡ code tutorials and tech news to help you ship your app faster. New videos every week covering the topics every programmer should know. 

The original home of #100SecondsOfCode #TheCodeReport and #CodeThisNotThat. Created by Jeff Delaney. 

Building an app? Get project support, advanced full courses, and more at https://fireship.io",https://yt3.ggpht.com/ytc/AIdro_nbpmO4qfGbsMpTI1L80F4ObHRJxHP5qYz_PNHdaXUT3OY=s800-c-k-c0x00ffffff-no-rj,UUsBjURrPoezykLs9EqgamOA,1,3040000,2024-05-20 17:31:10.5056457,631,419196449
65,UCFK6NCbuCIVzA6Yj1G_ZqCg,Code Monkey,"Hello and Welcome!
I'm your Code Monkey and here you will learn everything about Game Development in Unity using C# taught by a Professional Indie Game Developer.

Watch the free Video Tutorials or learn from my complete Step-by-step Courses 
https://unitycodemonkey.com/courses

Check out the official website to download the free Project Files and Utilities for every video 
https://unitycodemonkey.com/

I've been developing games for several years with 9 published games on Steam and now I'm sharing my knowledge to help you on your own game development journey.

If you have any questions post them in the comments and I'll do my best to help.

My Steam Games
- Dinky Guardians
- Battle Royale Tycoon
- Ninja Tycoon
- Hyper Knights
- Hyper Knights: Battles
- Blueprint Tycoon
- Game Corp DX
- Survivor Squad: Gauntlets
- Survivor Squad",https://yt3.ggpht.com/ytc/AIdro_nvKNk3OmAZpBLBXAFXOvbVF8CcU-DeCFFvv7YGpOFHBQ=s800-c-k-c0x00ffffff-no-rj,UUFK6NCbuCIVzA6Yj1G_ZqCg,1,525000,2024-05-20 17:31:11.6412970,920,50770271
